S. No.,tracking_id,cluster,lat,lng
3473,UID1000196044,3,12.9506,77.5261
3474,UID1000196045,3,12.9504,77.5262
3475,UID1000196070,3,12.9785,77.5339
3476,UID1000196071,3,12.9632,77.5531
3477,UID1000196073,3,12.9843,77.5385
3478,UID1000196250,3,12.96,77.5401
3479,UID1000196251,3,12.9572,77.5413
3480,UID1000196252,3,12.955,77.5383
3481,UID1000196253,3,12.9523,77.5338
3482,UID1000196254,3,12.9529,77.5266
3483,UID1000196255,3,12.9843,77.5376
3484,UID1000196345,3,12.9719,77.5511
3485,UID1000196346,3,12.9716,77.5522
3486,UID1000196347,3,12.9713,77.5535
3487,UID1000196348,3,12.97,77.5613
3488,UID1000196349,3,12.9687,77.5624
3489,UID1000196408,3,12.9823,77.5425
3490,UID1000196828,3,12.9763,77.5607
3491,UID1000196829,3,12.9766,77.5607
3492,UID1000196830,3,12.9705,77.5607
3493,UID1000196831,3,12.969,77.5618
3494,UID1000196832,3,12.9694,77.5592
3495,UID1000196833,3,12.9669,77.5514
3496,UID1000196834,3,12.9662,77.5506
3497,UID1000196919,3,12.979,77.5442
3498,UID1000196920,3,12.9709,77.562
3499,UID1000196921,3,12.9706,77.5635
3500,UID1000196922,3,12.9695,77.5591
3501,UID1000196923,3,12.9695,77.5592
3502,UID1000196924,3,12.97,77.5592
3503,UID1000196925,3,12.9688,77.548
3504,UID1000196974,3,12.9767,77.5602
3505,UID1000196976,3,12.9715,77.559
3506,UID1000196977,3,12.9717,77.5583
3507,UID1000196978,3,12.9708,77.558
3508,UID1000196979,3,12.9693,77.5555
3509,UID1000196980,3,12.9691,77.5545
3510,UID1000196981,3,12.9702,77.5572
3511,UID1000196982,3,12.9708,77.5617
3512,UID1000197168,3,12.9766,77.5611
3513,UID1000191826,3,12.9631,77.5567
3514,UID1000191213,3,12.9589,77.5357
3515,UID1000191092,3,12.9893,77.5273
3516,UID1000191203,3,12.9701,77.5291
3517,UID1000189955,3,12.9956,77.5247
3518,UID1000191779,3,12.9874,77.5283
3519,UID1000189629,3,12.9569,77.5389
3520,UID1000191083,3,12.9916,77.5262
3521,UID1000191827,3,12.9662,77.5548
3522,UID1000189952,3,12.9751,77.5235
3523,UID1000190300,3,12.9707,77.5593
3524,UID1000189964,3,12.9668,77.5547
3525,UID1000191204,3,12.9645,77.5266
3526,UID1000189960,3,12.9647,77.5567
3527,UID1000187814,3,12.9706,77.55
3528,UID1000189963,3,12.9669,77.554
3529,UID1000192732,3,12.9631,77.5208
3530,UID1000188814,3,12.9699,77.5404
3531,UID1000189961,3,12.9649,77.5567
3532,UID1000189631,3,12.9584,77.5396
3533,UID1000189951,3,12.9751,77.5236
3534,UID1000189954,3,12.9951,77.5244
3535,UID1000189956,3,12.9965,77.5253
3536,UID1000189962,3,12.9674,77.553
3537,UID1000189965,3,12.9664,77.5557
3538,UID1000189966,3,12.9649,77.5552
3539,UID1000190076,3,12.9528,77.5335
3540,UID1000190224,3,12.9803,77.5259
3541,UID1000190225,3,12.9807,77.526
3542,UID1000190228,3,12.9815,77.526
3543,UID1000190229,3,12.9813,77.5254
3544,UID1000190232,3,12.9812,77.5256
3545,UID1000190301,3,12.9702,77.5631
3546,UID1000190303,3,12.9741,77.5604
3547,UID1000190304,3,12.9733,77.5598
3548,UID1000190306,3,12.9707,77.5599
3549,UID1000190308,3,12.9707,77.5579
3550,UID1000190312,3,12.9599,77.5401
3551,UID1000191084,3,12.992,77.5265
3552,UID1000191085,3,12.9922,77.5265
3553,UID1000191091,3,12.9894,77.5273
3554,UID1000191093,3,12.9892,77.5271
3555,UID1000191095,3,12.9905,77.5263
3556,UID1000191096,3,12.9906,77.5265
3557,UID1000191099,3,12.9909,77.5255
3558,UID1000191202,3,12.9707,77.5277
3559,UID1000191207,3,12.9636,77.5263
3560,UID1000191208,3,12.9575,77.5326
3561,UID1000191210,3,12.9752,77.5346
3562,UID1000191211,3,12.9684,77.5478
3563,UID1000191212,3,12.9718,77.5469
3564,UID1000191776,3,12.97,77.5625
3565,UID1000191781,3,12.9893,77.5296
3566,UID1000191807,3,12.9716641,77.5521655
3567,UID1000191809,3,12.9715857,77.5522192
3568,UID1000191811,3,12.9714883,77.5521589
3569,UID1000191812,3,12.9714792,77.5521107
3570,UID1000191819,3,12.9646,77.5324
3571,UID1000191820,3,12.9647,77.5318
3572,UID1000191823,3,12.9675,77.5224
3573,UID1000191825,3,12.9632,77.5565
3574,UID1000191828,3,12.9661,77.5548
3575,UID1000192731,3,12.9645,77.5209
3576,UID1000192733,3,12.9637,77.5205
3577,UID1000192735,3,12.9622,77.5207
3578,UID1000192736,3,12.9549,77.5389
3579,UID1000191810,3,12.9715326,77.5521311
3580,UID1000191205,3,12.9647,77.5266
3581,UID1000058062,3,12.9571,77.5417
3582,UID1000058155,3,12.9535,77.5407
3583,UID1000058188,3,12.9524,77.5355
3584,UID1000058249,3,12.9705596,77.5403334
3585,UID1000058251,3,12.9719816,77.5407082
3586,UID1000058252,3,12.9684,77.5418
3587,UID1000058275,3,12.9531,77.5237
3588,UID1000058297,3,12.9684473,77.543413
3589,UID1000058299,3,12.9647,77.5354
3590,UID1000058305,3,12.9714,77.5424
3591,UID1000058329,3,12.9684,77.5453
3592,UID1000058332,3,12.9677172,77.5469428
3593,UID1000058454,3,12.9553,77.5329
3594,UID1000058456,3,12.9566,77.5307
3595,UID1000058459,3,12.958851,77.5323828
3596,UID1000058573,3,12.955,77.5337
3597,UID1000058818,3,12.9748,77.5598
3598,UID1000058819,3,12.9758,77.5598
3599,UID1000059109,3,12.9559683,77.5292063
3600,UID1000059189,3,12.965,77.5205
3601,UID1000059290,3,12.9652,77.5534
3602,UID1000059298,3,12.9649,77.523
3603,UID1000059365,3,12.9609,77.5503
3604,UID1000059386,3,12.9612,77.5503
3605,UID1000059389,3,12.9617,77.5492
3606,UID1000059467,3,12.963,77.5215
3607,UID1000059488,3,12.9619,77.5478
3608,UID1000059489,3,12.9625,77.5475
3609,UID1000059491,3,12.9648,77.5205
3610,UID1000059909,3,12.961,77.5503
3611,UID1000060041,3,12.97283,77.5263217
3612,UID1000060059,3,12.9694177,77.5235767
3613,UID1000060137,3,12.9776,77.5163
3614,UID1000064316,3,12.9635165,77.5475642
3615,UID1000064372,3,12.9683,77.5271
3616,UID1000064376,3,12.9571,77.5462
3617,UID1000064391,3,12.9537,77.5412
3618,UID1000064401,3,12.9549,77.539
3619,UID1000064685,3,12.9729,77.55
3620,UID1000064773,3,12.9762,77.5604
3621,UID1000065145,3,12.97,77.5245
3622,UID1000065280,3,12.9725351,77.5409924
3623,UID1000065317,3,12.9917,77.5263
3624,UID1000065322,3,12.9865,77.5194
3625,UID1000065570,3,12.9913,77.5271
3626,UID1000066205,3,12.9678244,77.5409204
3627,UID1000066254,3,12.9717,77.5438
3628,UID1000066255,3,12.96994,77.5404483
3629,UID1000066382,3,12.9663,77.5507
3630,UID1000066475,3,12.9648,77.5234
3631,UID1000066485,3,12.9641,77.5491
3632,UID1000066496,3,12.9641,77.5489
3633,UID1000101464,3,12.9647,77.5207
3634,UID1000101501,3,12.9762,77.5604
3635,UID1000101564,3,12.9662,77.5507
3636,UID1000102329,3,12.97489,77.5239
3637,UID1000102624,3,12.9706,77.5516
3638,UID1000102766,3,12.9698348,77.5410941
3639,UID1000102872,3,12.9561636,77.5340129
3640,UID1000102873,3,12.9588,77.5324
3641,UID1000103001,3,12.9888,77.5218
3642,UID1000103082,3,12.9553,77.5401
3643,UID1000103244,3,12.965,77.5205
3644,UID1000103323,3,12.9615249,77.5430281
3645,UID1000117837,3,12.9751,77.5188
3646,UID1000119691,3,12.9690811,77.5389168
3647,UID1000119725,3,12.9742,77.5589
3648,UID1000143440,3,12.9617,77.5207
3649,UID1000143538,3,12.9599133,77.539625
3650,UID1000143638,3,12.9651,77.5207
3651,UID1000144069,3,12.9616478,77.548157
3652,UID1000144246,3,12.9751,77.5189
3653,UID1000145548,3,12.9546749,77.5248646
3654,UID1000146848,3,12.9566,77.5464
3655,UID1000147441,3,12.9602,77.5306
3656,UID1000149093,3,12.9648,77.5351
3657,UID1000149184,3,12.9651,77.5206
3658,UID1000150202,3,12.968921,77.5457992
3659,UID1000152308,3,12.9739,77.5508
3660,UID1000154087,3,12.9711,77.5424
3661,UID1000154088,3,12.9571,77.5322
3662,UID1000154093,3,12.9575,77.5325
3663,UID1000154957,3,12.9697,77.5329
3664,UID1000155577,3,12.9586,77.5324
3665,UID1000155882,3,12.9748471,77.5240223
3666,UID1000155883,3,12.9708,77.5245
3667,UID1000155965,3,12.9818385,77.53073
3668,UID1000155982,3,12.9737945,77.5203607
3669,UID1000156378,3,12.9504625,77.5262077
3670,UID1000156422,3,12.9694,77.5246
3671,UID1000156491,3,12.9632,77.5479
3672,UID1000156492,3,12.9630687,77.5476144
3673,UID1000156494,3,12.9687719,77.5484775
3674,UID1000156528,3,12.9688,77.5367
3675,UID1000156532,3,12.9664,77.5517
3676,UID1000156917,3,12.9742,77.5344
3677,UID1000156920,3,12.9693,77.5351
3678,UID1000156925,3,12.965,77.5206
3679,UID1000157072,3,12.965,77.5205
3680,UID1000161502,3,12.9603,77.5307
3681,UID1000161534,3,12.9744,77.558
3682,UID1000161733,3,12.9523,77.5351
3683,UID1000185825,3,12.9714637,77.5541005
3684,UID1000185826,3,12.9715344,77.5541087
3685,UID1000186875,3,12.9693975,77.5556248
3686,UID1000188774,3,12.9796698,77.5296098
3687,UID1000188778,3,12.9707156,77.5276039
3688,UID1000190142,3,12.9542655,77.5379761
3689,UID1000190626,3,12.9893371,77.5271856
3690,UID1000191064,3,12.9829043,77.5290418
3691,UID1000191065,3,12.9832213,77.5290119
3692,UID1000191066,3,12.9812233,77.5255094
3693,UID1000191110,3,12.9527059,77.5370907
3694,UID1000191111,3,12.9536556,77.5384087
3695,UID1000191359,3,12.9573023,77.5452489
3696,UID1000191491,3,12.9612185,77.5488389
3697,UID1000191795,3,12.9808481,77.5294956
3698,UID1000192428,3,12.9664839,77.5510848
3699,UID1000192518,3,12.9679374,77.5231837
3700,UID1000194781,3,12.9691222,77.5509488
3701,UID1000194919,3,12.9701522,77.544826
3702,UID1000194922,3,12.9919514,77.526431
3703,UID1000194923,3,12.9740062,77.5625644
3704,UID1000194992,3,12.9729053,77.5565327
3705,UID1000194993,3,12.9730194,77.5456447
3706,UID1000194994,3,12.9738892,77.5577925
3707,UID1000194995,3,12.9551213,77.5385569
3708,UID1000194996,3,12.9543202,77.5370051
3709,UID1000194997,3,12.9739707,77.5625408
3710,UID1000195007,3,12.9744019,77.5566753
3711,UID1000195010,3,12.9729122,77.5616098
3712,UID1000195327,3,12.9637303,77.5489175
3713,UID1000195328,3,12.9633599,77.5483307
3714,UID1000195329,3,12.9625857,77.5477807
3715,UID1000195330,3,12.9597275,77.5504
3716,UID1000195331,3,12.9624439,77.5521487
3717,UID1000195916,3,12.9626082,77.5521291
3718,UID1000195917,3,12.9628279,77.5526382
3719,UID1000195918,3,12.9627236,77.5530947
3720,UID1000196001,3,12.9734918,77.5248059
3721,UID1000196002,3,12.9741184,77.5588187
3722,UID1000196004,3,12.9819044,77.5441897
3723,UID1000196005,3,12.9819661,77.5444691
3724,UID1000196006,3,12.9828422,77.5446211
3725,UID1000196007,3,12.9504477,77.5269467
3726,UID1000196008,3,12.9512138,77.5270749
3727,UID1000196009,3,12.9483092,77.5267546
3728,UID1000196010,3,12.9481813,77.5267388
3729,UID1000196012,3,12.9508365,77.5276222
3730,UID1000196013,3,12.9522011,77.5419125
3731,UID1000196062,3,12.9655398,77.5258957
3732,UID1000196064,3,12.973664,77.5614126
3733,UID1000196065,3,12.9720043,77.5539347
3734,UID1000196067,3,12.9705114,77.5196813
3735,UID1000196068,3,12.9831327,77.5384508
3736,UID1000196069,3,12.9836538,77.5378162
3737,UID1000196190,3,12.9836775,77.5378173
3738,UID1000196191,3,12.9851312,77.539626
3739,UID1000196192,3,12.9802694,77.531823
3740,UID1000196193,3,12.9643892,77.5489386
3741,UID1000196194,3,12.96415,77.5489625
3742,UID1000196195,3,12.9633182,77.54875
3743,UID1000196289,3,12.9615714,77.5487151
3744,UID1000196290,3,12.9616605,77.5493004
3745,UID1000196291,3,12.9512383,77.5262791
3746,UID1000196292,3,12.9720276,77.5212471
3747,UID1000196293,3,12.9840676,77.537717
3748,UID1000196294,3,12.982921,77.5426408
3749,UID1000196295,3,12.9818031,77.544516
3750,UID1000196409,3,12.9848464,77.5353035
3751,UID1000196410,3,12.9784093,77.5367292
3752,UID1000014046,3,13.006626,77.5327918
3753,UID1000024187,3,12.9928845,77.5625211
3754,UID1000027015,3,12.9980667,77.5731656
3755,UID1000027120,3,12.9967645,77.528225
3756,UID1000027121,3,12.9957097,77.5328697
3757,UID1000027126,3,12.9969877,77.5270916
3758,UID1000027210,3,12.9879557,77.5507761
3759,UID1000027216,3,12.9996454,77.5311908
3760,UID1000027226,3,12.9996001,77.5326047
3761,UID1000027270,3,13.0006238,77.5343663
3762,UID1000027295,3,12.9961981,77.5463468
3763,UID1000027310,3,12.99417,77.5454783
3764,UID1000027316,3,12.9940137,77.5455537
3765,UID1000027331,3,12.9934055,77.5480861
3766,UID1000027407,3,13.0301,77.5634
3767,UID1000027434,3,13.034925,77.5603498
3768,UID1000027474,3,13.0158392,77.5443391
3769,UID1000027475,3,13.0147935,77.5402029
3770,UID1000027521,3,13.0064769,77.5271301
3771,UID1000027540,3,13.0047803,77.5357029
3772,UID1000027550,3,13.0042236,77.5357406
3773,UID1000027551,3,13.0037961,77.5354218
3774,UID1000027562,3,13.0032471,77.5359979
3775,UID1000027588,3,12.9909839,77.5678714
3776,UID1000027590,3,12.9901553,77.5687943
3777,UID1000027773,3,12.9917199,77.5591509
3778,UID1000027774,3,12.9901273,77.5602387
3779,UID1000027781,3,12.9909152,77.5621825
3780,UID1000027829,3,13.0016785,77.5505743
3781,UID1000027860,3,13.015795,77.5338618
3782,UID1000027870,3,12.9988437,77.5520591
3783,UID1000027906,3,12.9872433,77.556
3784,UID1000027911,3,13.03198,77.5537333
3785,UID1000028021,3,13.0015579,77.5566229
3786,UID1000028064,3,12.9869,77.563
3787,UID1000028079,3,12.9863022,77.5629027
3788,UID1000028088,3,12.9872228,77.5648394
3789,UID1000028094,3,12.9866,77.563
3790,UID1000028114,3,12.9847983,77.5734783
3791,UID1000028173,3,13.0005496,77.5445542
3792,UID1000028201,3,13.0204091,77.5555972
3793,UID1000028204,3,13.0209201,77.5542823
3794,UID1000028208,3,12.9989663,77.5764571
3795,UID1000028215,3,13.0201819,77.5554139
3796,UID1000028216,3,13.0208664,77.5543411
3797,UID1000028218,3,13.0213686,77.5542704
3798,UID1000028221,3,13.0203236,77.5539258
3799,UID1000028222,3,13.0208063,77.5544295
3800,UID1000028224,3,13.0209699,77.5551089
3801,UID1000028228,3,13.020607,77.5544796
3802,UID1000028229,3,13.0208549,77.5554425
3803,UID1000028238,3,13.0206255,77.5545425
3804,UID1000028283,3,13.0233695,77.5570197
3805,UID1000028309,3,13.0332502,77.5540603
3806,UID1000028420,3,13.0367932,77.5450626
3807,UID1000028455,3,12.987046,77.5665826
3808,UID1000028460,3,12.9872,77.5649
3809,UID1000028486,3,12.9875715,77.5673916
3810,UID1000029099,3,12.9990071,77.5252807
3811,UID1000036544,3,13.0066133,77.5325591
3812,UID1000084580,3,13.030688,77.549723
3813,UID1000092556,3,13.0098684,77.5329173
3814,UID1000093309,3,13.0308099,77.5497492
3815,UID1000100778,3,12.9848232,77.5711853
3816,UID1000100820,3,12.9947403,77.568184
3817,UID1000101021,3,13.0094425,77.5384658
3818,UID1000105219,3,13.0035305,77.5358797
3819,UID1000120960,3,12.9950485,77.5459357
3820,UID1000122022,3,13.0022,77.5723
3821,UID1000124453,3,13.0006361,77.5604341
3822,UID1000124504,3,12.9965,77.5756
3823,UID1000124518,3,13.0018099,77.5772703
3824,UID1000126789,3,13.005,77.5593
3825,UID1000126802,3,12.9875205,77.553007
3826,UID1000126806,3,12.9981514,77.5781498
3827,UID1000127364,3,12.9966356,77.5280119
3828,UID1000140185,3,12.9972603,77.5473617
3829,UID1000150057,3,13.0398575,77.5574551
3830,UID1000150058,3,13.0027751,77.5271426
3831,UID1000150061,3,13.039521,77.5436247
3832,UID1000154138,3,13.0357532,77.5547279
3833,UID1000155899,3,12.9872328,77.5784808
3834,UID1000157565,3,13.0001461,77.5780921
3835,UID1000157677,3,12.9996,77.5462
3836,UID1000164878,3,13.0071293,77.5316174
3837,UID1000188940,3,12.9989643,77.5764494
3838,UID1000189666,3,13.0284004,77.5590731
3839,UID1000190449,3,13.0340092,77.5577141
3840,UID1000190758,3,13.0034037,77.5332399
3841,UID1000191459,3,12.9848717,77.5660377
3842,UID1000193753,3,13.0091,77.5392
3843,UID1000195684,3,13.0048,77.5353
3844,UID1000196031,3,13.0204,77.5499
3845,UID1000024174,3,13.0211,77.549
3846,UID1000024176,3,13.0196,77.5497
3847,UID1000024181,3,13.0198,77.55
3848,UID1000024182,3,13.0197,77.5497
3849,UID1000024185,3,13.0203,77.5494
3850,UID1000024197,3,13.0194,77.5497
3851,UID1000024199,3,13.0199,77.5499
3852,UID1000024201,3,13.0215,77.5494
3853,UID1000024204,3,13.0199,77.5499
3854,UID1000024216,3,13.0196,77.5499
3855,UID1000024217,3,13.0212,77.5495
3856,UID1000024218,3,13.0209,77.5489
3857,UID1000024225,3,13.0199,77.5499
3858,UID1000024226,3,13.0198,77.55
3859,UID1000024230,3,13.0207,77.5476
3860,UID1000024231,3,13.0214,77.5497
3861,UID1000024233,3,13.0215,77.5494
3862,UID1000024236,3,13.021,77.549
3863,UID1000024249,3,13.0215,77.5494
3864,UID1000024252,3,13.0205,77.5494
3865,UID1000024261,3,13.0213,77.5466
3866,UID1000024266,3,13.0216,77.5494
3867,UID1000024269,3,13.0216,77.5494
3868,UID1000024270,3,13.0197,77.5497
3869,UID1000024271,3,13.0197,77.5496
3870,UID1000024272,3,13.0215,77.5495
3871,UID1000024273,3,13.0215,77.5494
3872,UID1000024274,3,13.0195,77.5497
3873,UID1000078538,3,13.0213,77.5497
3874,UID1000103836,3,13.0195,77.55
3875,UID1000013300,3,12.9925048,77.5340894
3876,UID1000014015,3,13.0136502,77.5327599
3877,UID1000014044,3,13.0176489,77.534261
3878,UID1000014240,3,13.0045761,77.5490557
3879,UID1000014354,3,12.9898264,77.5525738
3880,UID1000014367,3,13.0084504,77.5337507
3881,UID1000024241,3,12.9926729,77.5424215
3882,UID1000026722,3,12.9881864,77.5355154
3883,UID1000026725,3,12.9972348,77.578078
3884,UID1000026726,3,12.997241,77.5780572
3885,UID1000026729,3,12.9965628,77.5783421
3886,UID1000026731,3,13.0264,77.5389
3887,UID1000026737,3,13.0260717,77.5380946
3888,UID1000026762,3,13.0035726,77.5358394
3889,UID1000026767,3,12.9923,77.5335
3890,UID1000026774,3,12.991729,77.5366233
3891,UID1000026781,3,12.9966,77.5426
3892,UID1000026794,3,12.9885978,77.533857
3893,UID1000026796,3,12.9938,77.5289
3894,UID1000026797,3,12.9940894,77.5274635
3895,UID1000026798,3,12.9865267,77.5341375
3896,UID1000026841,3,12.9945376,77.5632363
3897,UID1000026844,3,12.9943,77.563
3898,UID1000026846,3,12.9933652,77.5589861
3899,UID1000026848,3,12.9847772,77.5660623
3900,UID1000026851,3,12.9893636,77.5664959
3901,UID1000026852,3,12.991736,77.5594523
3902,UID1000026855,3,12.9941939,77.5629542
3903,UID1000026858,3,12.9930162,77.5625385
3904,UID1000026859,3,12.9947878,77.5572863
3905,UID1000026863,3,12.9940049,77.5592417
3906,UID1000026867,3,12.9955041,77.5630872
3907,UID1000026871,3,12.9943745,77.5638091
3908,UID1000026872,3,12.9927947,77.563016
3909,UID1000026883,3,12.9962827,77.5585575
3910,UID1000026885,3,12.9951,77.563
3911,UID1000026890,3,12.9942,77.5634
3912,UID1000026905,3,13.0120584,77.5451662
3913,UID1000026906,3,13.007618,77.544129
3914,UID1000026908,3,13.006538,77.5470828
3915,UID1000026909,3,13.0151,77.547
3916,UID1000026910,3,13.0085,77.5445
3917,UID1000026911,3,13.0076,77.548
3918,UID1000026912,3,13.0083139,77.5443717
3919,UID1000026914,3,13.0079,77.5474
3920,UID1000026915,3,13.0138,77.5439
3921,UID1000026917,3,13.0031489,77.5468118
3922,UID1000026921,3,13.008,77.5469
3923,UID1000026923,3,13.0099,77.5433
3924,UID1000026924,3,13.0079656,77.5473634
3925,UID1000026927,3,13.0137331,77.5440183
3926,UID1000026936,3,13.0115927,77.5435878
3927,UID1000026937,3,13.0337584,77.5605383
3928,UID1000026939,3,13.0033997,77.5436458
3929,UID1000027065,3,12.9994774,77.5601466
3930,UID1000027067,3,12.9994987,77.525197
3931,UID1000027080,3,13.0017702,77.5320052
3932,UID1000027081,3,12.9968771,77.5804497
3933,UID1000027101,3,12.9966766,77.5299908
3934,UID1000027102,3,12.9952217,77.5376987
3935,UID1000027105,3,12.9953,77.5388
3936,UID1000027107,3,12.9956948,77.5335261
3937,UID1000027108,3,12.9970691,77.5342408
3938,UID1000027113,3,12.9964632,77.5306914
3939,UID1000027116,3,12.9954,77.539
3940,UID1000027125,3,12.9962,77.5324
3941,UID1000027127,3,12.9962691,77.5297472
3942,UID1000027158,3,12.9896536,77.5387547
3943,UID1000027159,3,12.9928016,77.5439511
3944,UID1000027161,3,13.0105881,77.5332413
3945,UID1000027162,3,12.9896947,77.5404716
3946,UID1000027163,3,12.9946,77.5458
3947,UID1000027164,3,12.985853,77.5471938
3948,UID1000027168,3,12.9886983,77.5448241
3949,UID1000027169,3,12.9881036,77.5469175
3950,UID1000027172,3,12.9890267,77.54206
3951,UID1000027174,3,12.9969015,77.5282389
3952,UID1000027176,3,12.9986511,77.5508546
3953,UID1000027178,3,13.0294553,77.5536795
3954,UID1000027180,3,12.9881309,77.545427
3955,UID1000027181,3,12.9874783,77.5471697
3956,UID1000027183,3,12.9879,77.5509
3957,UID1000027191,3,12.9893842,77.5439519
3958,UID1000027192,3,12.9893272,77.5442604
3959,UID1000027193,3,12.9864,77.5474
3960,UID1000027197,3,12.9867646,77.5472279
3961,UID1000027204,3,12.9999704,77.5286311
3962,UID1000027206,3,12.9998,77.5311
3963,UID1000027209,3,13.0003897,77.5270696
3964,UID1000027212,3,13.0008087,77.5360614
3965,UID1000027215,3,12.9995,77.5253
3966,UID1000027219,3,13.0051364,77.5284372
3967,UID1000027243,3,13.0028402,77.5271641
3968,UID1000027244,3,13.0002358,77.5355277
3969,UID1000027261,3,13.01635,77.5452883
3970,UID1000027263,3,13.0097257,77.5384812
3971,UID1000027268,3,13.001446,77.5329291
